ADMIN0,State,ADMIN1,LGA,ADMIN2,Supported,MDA_ever,MDA_yr_strt,Recomd_tx_plan,Last_mapping_REMO,Endemic_classification,Min_endemicity,Max_endemicity,REMO,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nigeria,Borno,Borno,Jere,Jere,,0,0,None,1998,Not Endemic,2.495478964,26.49561055,10.14155434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Borno,Borno,Kaga,Kaga,,0,0,None,1998,Not Endemic,3.821528,25.60181957,9.693811181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Borno,Borno,Kala Balge,Kala Balge,,Yes,1993,Once yearly,2000,Endemic ,5.565029751,28.99996805,19.54834525,,,,48.63249106,16.22905768,23.80264819,31.9762165,33.00245249,22.68272087,,53.34799422,85.51953259,41.35133195,87.04503797,81.76144895,92.04745535,92.77382149,93.76278866,90.67811583,37.35541647,83.87349378,80.20557447,81.81016833,84.44667937,,,,82.58647343,,,,
Nigeria,Borno,Borno,Konduga,Konduga,,0,0,None,2000,Not Endemic,2.14673047,36.4936794,11.87736761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Borno,Borno,Kukawa,Kukawa,,0,0,None,2000,Not Endemic,0.589175389,4.05750958,2.651506029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Borno,Borno,Kwaya Kusar,Kwaya Kusar,HKI,Yes,1993,Once yearly,2000,Endemic ,5.377039933,12.55783978,7.505513425,,,,48.63249106,16.22905768,23.80264819,31.9762165,33.00245249,22.68272087,81.16670857,53.34799422,76.0487013,58.39033242,80.39878939,80.82620564,77.76843936,85.53487841,90.22765904,89.00739438,95.13068988,75.68107616,82.94286272,80.67110489,53.02195737,84.33445459,102.2437999,,118.0582502,,87.76930385,,
Nigeria,Borno,Borno,Mafa,Mafa,,0,0,None,2000,Not Endemic,2.124557843,16.79960493,8.364681678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Borno,Borno,Magumeri,Magumeri,,0,0,None,2000,Not Endemic,1.511003501,9.081315145,3.164490664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Borno,Borno,Maiduguri,Maiduguri,,0,0,None,2000,Not Endemic,6.546117616,15.82390599,10.47080721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Borno,Borno,Marte,Marte,,0,0,None,2000,Not Endemic,2.911583077,8.193949085,5.033901313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Borno,Borno,Mobbar,Mobbar,,Yes,1993,Once yearly,2000,Endemic ,2.392137835,12.99694327,5.450598858,,,,48.63249106,16.22905768,23.80264819,31.9762165,33.00245249,22.68272087,,53.34799422,,,,,,,,,,,,,,,,,,,,5.460202618,
Nigeria,Borno,Borno,Monguno,Monguno,,0,0,None,2000,Not Endemic,1.960038427,4.815858764,3.445831005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Borno,Borno,Ngala,Ngala,,0,0,None,2000,Not Endemic,2.853539185,21.24353924,11.78060086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Borno,Borno,Nganzai,Nganzai,,0,0,None,2000,Not Endemic,1.407751339,4.986530267,1.944640196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Borno,Borno,Shani,Shani,HKI,Yes,1993,Once yearly,2000,Endemic ,8.059499401,25.44894371,17.25816432,,,,48.63249106,16.22905768,23.80264819,31.9762165,33.00245249,22.68272087,80.95637264,53.34799422,84.85968967,45.77805882,94.00833066,88.333433,90.92091832,90.92004821,85.25617717,87.13610703,77.59144807,92.69425305,79.22598085,74.67347475,51.47222152,51.47222152,73.55381465,,68.40956503,,80.01276188,,
Nigeria,Cross River,Cross River,Abi,Abi,,0,0,None,1998,Not Endemic,14.56639245,33.39266407,21.33144819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Cross River,Cross River,Akamkpa,Akamkpa,RTI/UNICEF,Yes,1994,Once yearly,1989,Endemic ,5.579753865,41.63861999,22.19015908,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,81.578465,87.97105407,81.62506644,79.00200779,83.57512439,85.02101039,71.73979146,80.7247726,82.41764559,90.77727925,82.49150095,80.42435205,82.9299724,82.39604875,88.71301973,92.8211024,66.94064503,80.29173524,72.01754933,85.67233808,
Nigeria,Cross River,Cross River,Akpabuyo,Akpabuyo,RTI/UNICEF,Yes,1994,Once yearly,1998,Endemic ,0.098132456,15.5813389,3.558737851,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,75.54923521,77.57789843,81.62506644,72.98793124,67.0809784,70.82395317,72.32263459,78.23709629,81.1723886,80.8066921,80.50714615,80.62215825,81.9865883,81.49324112,30.32084316,38.31598329,69.20593078,79.80934537,76.21010315,81.27147486,
Nigeria,Cross River,Cross River,Bakasi,Bakasi,RTI/UNICEF,Yes,1994,Once yearly,1998,Endemic ,0.033494572,3.092369503,0.31683705,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,,,81.62506644,,,,,,82.66338529,80.72131338,81.105873,81.84879932,80.94321724,80.19722601,76.75964796,86.74353721,105.6859592,80.14836756,74.68584101,83.14838457,
Nigeria,Cross River,Cross River,Bekwara,Bekwara,RTI/UNICEF,Yes,1994,Once yearly,1989,Endemic ,7.564615342,24.02920894,13.45564583,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,58.23437242,72.92045944,81.62506644,77.27210812,78.68608134,73.21340745,74.71123895,80.31976873,79.79764101,80.85660003,80.44082685,81.85622364,82.31841292,82.76720967,78.64347756,73.2224935,72.13590675,79.11321631,77.4556647,,
Nigeria,Cross River,Cross River,Biase,Biase,RTI/UNICEF,Yes,1994,Once yearly,1989,Endemic ,14.44672796,21.47249205,17.04208898,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,85.90979691,84.41815825,81.62506644,83.47844705,76.86807778,79.46837312,55.28181147,79.38088732,80.83371364,80.67788659,79.85491327,82.06945429,83.03539095,82.60443758,56.73531716,78.46107163,77.938486,80.09894824,72.78289691,79.67332516,
Nigeria,Cross River,Cross River,Boki,Boki,RTI/UNICEF,Yes,1994,Once yearly,1998,Endemic ,6.348335054,78.45097153,41.92017512,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,78.35332732,80.01339934,81.62506644,75.71837256,73.99931849,76.97580645,79.91211381,81.14284479,82.76667518,83.44299011,82.42516021,82.23572285,82.83688738,83.07209594,94.5339626,83.49763245,86.07227299,88.88988287,81.6225443,85.99747935,
Nigeria,Cross River,Cross River,Calabar Municipal,Calabar Municipal,,0,0,None,1998,Not Endemic,1.791034352,11.8946849,5.339636444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Cross River,Cross River,Calabar South,Caabar South,,0,0,None,1998,Not Endemic,0.350185517,2.406001213,1.399735189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Cross River,Cross River,Etung,Etung,RTI/UNICEF,Yes,1994,Once yearly,1998,Endemic ,13.47523527,57.11087807,29.98632639,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,68.81167332,65.94113454,81.62506644,65.53098713,66.5677344,72.07013182,62.51300879,81.34489339,82.27381268,81.95971524,81.22219001,83.26968896,81.64372584,82.25480012,76.85977833,52.62636996,78.82699755,80.30062359,82.37645973,83.52038697,
Nigeria,Cross River,Cross River,Ikom,Ikom,RTI/UNICEF,Yes,1994,Once yearly,1998,Endemic ,14.82981223,62.53165831,37.71632251,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,65.90043717,72.33319909,81.62506644,77.74893976,62.25474728,81.24489411,66.90755986,77.80803268,79.68591086,77.46567517,80.93879595,82.19591815,82.49226311,82.49705076,82.78100154,69.57098001,69.67126839,80.02671149,74.00322542,80.26963464,
Nigeria,Cross River,Cross River,Obanliku,Obanliku,RTI/UNICEF,Yes,1994,Once yearly,1989,Endemic ,7.191461782,34.35593762,18.32744298,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,83.30200788,83.45116701,81.62506644,81.63660224,78.43243713,72.82500109,61.5362898,79.40349748,81.61198952,84.08026345,82.46293229,82.47109992,81.14156114,81.38674598,41.55043078,37.34491471,84.08503721,84.30210762,81.44302782,84.40970222,
Nigeria,Cross River,Cross River,Obubra,Obubra,RTI/UNICEF,Yes,1994,Once yearly,1998,Endemic ,20.39817487,45.5360035,31.74867236,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,80.74808741,82.9038944,81.62506644,73.68901548,66.30953718,76.71897169,67.74876649,79.030787,81.485603,77.66907554,80.36848582,80.05885798,81.11357778,81.06309842,72.85651118,72.77153676,67.26553969,66.33637511,71.46048226,82.325347,
Nigeria,Cross River,Cross River,Obudu,Obudu,RTI/UNICEF,Yes,1994,Once yearly,1989,Endemic ,5.100518548,21.78085846,9.27648254,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,44.02846917,66.18541435,81.62506644,69.23690362,77.42960379,83.76520799,64.88928304,81.4515066,81.34414541,90.33240012,81.63928038,83.53062275,80.83426218,81.75134812,32.47404469,46.70425282,80.36160908,89.95853097,81.71203581,92.60667777,
Nigeria,Cross River,Cross River,Odukpani,Odukpani,RTI/UNICEF,Yes,1994,Once yearly,1998,Endemic ,2.031543283,19.62644833,11.62619478,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,63.14820577,70.47487956,81.62506644,61.02415906,67.33966016,80.41486462,70.53518355,79.94691491,76.20477569,70.4957102,82.14313394,81.42431809,81.21596151,82.07879564,37.67514237,69.45474223,99.86447508,86.88882716,85.82284779,100.3007028,
Nigeria,Cross River,Cross River,Ogoja,Ogoja,RTI/UNICEF,Yes,1994,Once yearly,1989,Endemic ,5.38641613,27.29757844,11.25122724,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,69.26798014,74.19494031,81.62506644,67.07902075,67.07783922,75.93813507,79.42364951,80.89963225,82.69121192,81.47631571,81.24045663,81.30556237,81.35848,81.61501042,87.84856671,73.00140712,79.52506692,70.03442499,88.15784476,110.6160056,
Nigeria,Cross River,Cross River,Yakur,Yakur,RTI/UNICEF,Yes,1994,Once yearly,1998,Endemic ,16.6489408,29.2948101,20.47642789,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,84.23507094,84.85578678,81.62506644,73.27097224,70.67167422,79.89012353,68.75969955,78.16703159,81.32554596,78.44369261,80.66479401,82.13859203,81.02406477,81.20013051,25.75047848,42.13381352,61.93798759,78.67120276,89.61625949,93.07990612,
Nigeria,Cross River,Cross River,Yala,Yala,RTI/UNICEF,Yes,1994,Once yearly,1989,Endemic ,7.881017041,38.16633517,17.67173136,,,,,4.607984621,13.23885724,15.20916302,31.29055445,50.29271739,55.15100851,74.09574706,57.89831114,76.6750486,81.62506644,57.73028226,41.55349296,72.51049334,77.62462764,80.20749756,81.93735445,73.06847541,81.68170124,81.55147196,80.82023333,82.38605091,61.85656312,77.08574146,90.22994927,72.1507672,70.02535705,66.86389491,
Nigeria,DELTA,Delta,Aniocha North,Aniocha North,CC,Yes,1993,Once yearly,1995/1998,Endemic ,21.48435761,48.47571889,32.81969786,,,,7.604848014,47.46460059,,48.20234114,62.44963739,80.93488309,72.48341617,94.31609605,89.24264695,86.61591721,86.38959162,85.16207811,86.62437022,78.75641525,88.29641031,79.00522617,78.07492472,77.82858555,73.0885744,79.12674963,79.70416087,77.81903059,44.9829007,74.20978218,71.80221812,73.42038294,69.87980186,66.99992282,74.34814107
Nigeria,DELTA,Delta,Aniocha South,Aniocha South,CC,Yes,1993,Once yearly,1995/1998,Endemic ,20.85595533,59.5685704,42.97178354,,,,7.604848014,43.44064795,,,57.86641645,54.27540735,77.99716464,91.42482341,88.56176904,84.67775906,83.74614141,87.34376192,85.71587661,78.82672683,81.04966121,78.12339884,75.95233598,77.79561429,76.57371366,79.10425292,79.69515199,78.82479799,32.87221025,78.15039827,66.78951974,68.79970238,67.57625475,65.99997537,68.91494864
Nigeria,DELTA,Delta,Bomadi,Bomadi,,0,0,None,1995/1998,Not Endemic,4.216903758,10.03422102,7.608426037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,DELTA,Delta,Burutu,Burutu,,0,0,None,1995/1998,Not Endemic,0.086422396,9.212246723,2.327820262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,DELTA,Delta,Ethiope East,Ethiope East,CC,Yes,1993,Once yearly,1995/1998,Endemic ,8.687877516,17.22599768,14.16448406,,,,7.604848014,,,,40.87853729,,126.2489325,,,,,,,,,,,,,,,,,,62.65188797,42.39992715,66.9476217,65.99995275,45.25274231
Nigeria,DELTA,Delta,Ethiope West,Ethiope West,CC,Yes,1993,Once yearly,1995/1998,Endemic ,13.64835688,22.08292186,18.56300685,,,,7.604848014,,,,93.07493084,,124.5185533,,,,,,,,,,,,,,,,,,55.66795453,65.60020262,65.52552253,55.00014204,
Nigeria,DELTA,Delta,Ika North East,Ika North East,CC,Yes,1993,Once yearly,1995/1998,Endemic ,16.14801848,45.39206595,27.9043812,,,,7.604848014,57.72536113,,,88.55471036,93.84305835,89.94210783,94.12555623,93.99015408,91.09496906,90.80342221,93.62414479,89.76179481,78.32452216,89.68236215,74.57946292,77.88946996,78.06195535,77.2113201,79.10144426,79.5314927,78.44646513,26.49387737,74.02067216,67.72019728,69.60008916,67.86308177,65.00013623,69.8984671
Nigeria,DELTA,Delta,Ika South,Ika South,CC,Yes,1993,Once yearly,1995/1998,Endemic ,14.15558513,34.95081486,18.58447585,,,,7.604848014,,,85.81208612,73.20096964,71.51333256,93.69671502,85.71092313,85.71092313,79.61777961,82.56990987,89.22476625,85.03439947,98.10783488,92.69247914,95.08649609,93.66826931,93.0703509,94.37695717,92.91833922,79.65527812,78.21802618,29.38377704,71.04939743,65.46671526,71.99999336,68.98964031,65.00013383,66.22131776
Nigeria,DELTA,Delta,Isoko North,Isoko North,CC,Yes,1993,Once yearly,1995/1998,Endemic ,4.513247944,20.96574073,13.27650293,,,,7.604848014,,,86.27803932,85.94950604,,103.8952677,,,,,,,,,,,,,,,,,,55.62750193,44.00006328,65.92525123,66.9997783,49.78747374
Nigeria,DELTA,Delta,Isoko South,Isoko South,,0,0,None,1995/1998,Not Endemic,6.38113234,19.81888018,10.5492978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,DELTA,Delta,Ndokwa East,Ndokwa East,CC,Yes,1993,Once yearly,1995/1998,Endemic ,3.843989546,27.43725698,9.719586049,,,,7.604848014,,,81.31589665,88.30894952,93.52483967,86.09894485,75.5359475,84.56847361,86.5869187,89.7288311,82.64536971,89.12323082,78.10402106,90.06952725,80.85411411,77.7957201,77.99095305,78.93475366,79.10200392,79.48508527,79.44263101,54.00925257,76.45326945,65.33239431,71.19963264,71.90519048,65.00024053,54.81173932
Nigeria,DELTA,Delta,Ndokwa West,Ndokwa West,CC,Yes,1993,Once yearly,1995/1998,Endemic ,6.927523738,27.04894328,12.56963888,,,,7.604848014,84.57300275,,32.58066627,72.09308619,95.19922953,93.58327616,73.51018157,92.23045131,86.60193804,89.73293326,90.47654672,81.66446499,77.23298446,81.66446499,76.30013651,77.76126795,77.33966746,80.59683641,79.14144031,79.62465009,79.12515824,32.62917802,70.55818492,63.87214765,70.46415087,66.72852521,64.99952355,
Nigeria,DELTA,Delta,Okpe,Okpe,CC,Yes,1993,Once yearly,1995/1998,Endemic ,3.795729396,18.52095721,11.17237457,,,,7.604848014,,,,71.32502028,,83.1333383,,,,,,,,,,,,,,,,,,60.32378676,68.00074724,70.70060141,65.00004222,
Nigeria,DELTA,Delta,Oshimili North,Oshimili North,CC,Yes,1993,Once yearly,1995/1998,Endemic ,19.44942908,43.35974567,31.64181878,,,,7.604848014,41.90646733,,82.7483021,70.04898375,68.92720829,78.0632767,81.45809824,94.67537609,84.13271352,88.73844669,83.6919047,79.95427718,88.37469677,87.22113966,84.49854422,81.35070896,82.79964294,81.60082337,82.83506044,79.5710872,77.91064821,38.73098838,69.13764377,64.75679503,68.80000428,70.59397096,73.29330266,
Nigeria,DELTA,Delta,Oshimili South,Oshimili South,CC,Yes,1993,Once yearly,1995/1998,Endemic ,22.26336692,37.54645754,30.54079363,,,,7.604848014,,,,69.84524586,63.16950053,78.51378329,88.40638318,87.44632047,89.21360619,90.46675962,88.04597701,85.32041913,66.23794658,93.38055299,67.07318765,69.85028872,69.97488095,70.56007965,71.034108,79.59141104,78.68793168,39.15782902,70.38581777,68.46021812,72.00021372,69.45676893,65.99991443,
Nigeria,DELTA,Delta,Patani,Patani,,0,0,None,1995/1998,Not Endemic,7.709425383,12.26049363,9.66746239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,DELTA,Delta,Sapele,Sapele,CC,Yes,1993,Once yearly,1995/1998,Endemic ,5.808108962,20.51446927,12.25407204,,,,7.604848014,,,,,,,,,,,,,,,,,,,,,,,,64.67773815,69.59978624,69.19603292,65.99985954,
Nigeria,DELTA,Delta,Udu,Udu,,0,0,None,1995/1998,Not Endemic,5.250261673,10.02169081,7.712724551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,DELTA,Delta,Ughelli North,Ughelli North,CC,Yes,1993,Once yearly,1995/1998,Endemic ,8.415428452,21.1358206,13.65482539,,,,7.604848014,,,,87.29886699,,,,,,,,,,,,,,,,,,,,57.63781048,72.00004215,64.25687111,59.99989068,
Nigeria,DELTA,Delta,Ughelli South,Ughelli South,,0,0,None,1995/1998,Not Endemic,3.077752456,13.77504868,8.839655541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,DELTA,Delta,Ukwuani,Ukwuani,CC,Yes,1993,Once yearly,1995/1998,Endemic ,7.884071396,13.32405983,9.998664915,,,,7.604848014,,,,94.94239955,71.99306833,72.97583317,85.14827419,,85.33881274,88.54280819,87.07778306,88.54280819,78.74256045,91.20798793,79.62080727,77.986007,77.74421209,76.34086232,78.29570467,79.813164,78.7148174,46.18670894,79.07760148,70.11491432,45.60031407,65.04678866,64.99991364,65.12823964
Nigeria,DELTA,Delta,Uvwie,Uvwie,,0,0,None,1995/1998,Not Endemic,4.871196288,10.39078475,7.68686603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,DELTA,Delta,Warri North,Warii North,,0,0,None,1995/1998,Not Endemic,0.142670378,14.91673132,3.05060158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,DELTA,Delta,Warri South,Warri South,,0,0,None,1995/1998,Not Endemic,0.974662638,9.571696189,3.757471831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,DELTA,Delta,Warri South West,Warri South West,,0,0,None,1995/1998,Not Endemic,0.074030327,6.792772294,1.211298674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,EBONYI,Ebonyi,Abakaliki,Abakaliki,CC,Yes,2017,Once yearly,1998,Endemic ,32.65609846,54.1485801,43.74336615,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,,,,,,,,,,,,,,,79.52783583,72.39710832,,
Nigeria,EBONYI,Ebonyi,Afikpo North,Afikpo North,CC,Yes,1997,Once yearly,1998,Endemic ,12.49325264,26.28027092,17.1784365,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,87.33250902,82.65276074,78.024513,,90.03040948,77.39609219,83.24929165,71.72853309,75.77719642,72.41458333,80.8232888,18.99474454,79.83576211,79.97724294,79.80367566,66.1711983,,77.57316229
Nigeria,EBONYI,Ebonyi,Afikpo South,Afikpo South,,0,0,None,1998,Not Endemic,8.656609729,20.13627961,12.87532102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,EBONYI,Ebonyi,Ebonyi,Ebonyi,CC,Yes,1997,Once yearly,1998,Endemic ,22.14067205,49.39092067,31.33009606,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,91.96472198,75.68068425,62.12578725,,87.47395285,78.53659603,81.12865139,70.51503775,70.22765246,65.86550704,80.1715429,22.53380177,79.11761007,79.80897358,78.36715683,65.27572836,,76.17892221
Nigeria,EBONYI,Ebonyi,Ezza North,Ezza North,CC,Yes,1997,Once yearly,1998,Endemic ,39.26096401,53.58040082,49.41910271,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,88.5042166,83.13221357,75.52946003,,98.82767967,82.94422258,81.99939984,73.25116713,76.0159881,72.78212887,80.04155582,23.21589314,78.24591,79.72061951,76.37456952,65.39252853,,75.84694369
Nigeria,EBONYI,Ebonyi,Ezza South,Ezza south,CC,Yes,1997,Once yearly,1998,Endemic ,34.91371467,54.99281652,48.25739057,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,89.8881286,77.36442952,76.47259616,,106.39408,77.38110037,80.61033889,75.81548055,78.76192693,75.20888889,81.89569918,22.64016538,79.96954533,79.82823629,79.95772571,64.82614023,70.1553411,
Nigeria,EBONYI,Ebonyi,Ikwo,Ikwo,CC,Yes,1997,Once yearly,1998,Endemic ,26.17052913,50.83718102,41.16822784,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,89.4617731,73.66328212,74.64058723,,65.90843373,81.94883812,83.93007706,76.31759599,78.17918937,76.30654206,80.20641815,32.51806965,77.51520534,71.08590056,68.8646034,68.05269171,,77.19460522
Nigeria,EBONYI,Ebonyi,Ishielu,Ishielu,CC,Yes,1997,Once yearly,1998,Endemic ,40.82414628,62.44851524,54.01030408,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,78.79906445,75.78331709,77.3036363,,90.11040639,78.57791319,81.63855986,73.41439985,77.45241917,74.07236842,80.1552056,28.27793351,77.38388516,71.19853542,79.69715205,66.62488414,,76.76542743
Nigeria,EBONYI,Ebonyi,Ivo,Ivo,CC,Yes,1997,Once yearly,1998,Endemic ,11.85348194,42.49670382,26.62709907,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,90.7464847,81.63491026,80.64651761,,80.7688951,51.1609657,82.14813051,70.16278691,71.93580085,68.90039216,80.04487691,24.77497349,77.82588697,79.90925961,76.67998851,67.12000864,71.37264215,
Nigeria,EBONYI,Ebonyi,Izzi,Izzi,CC,Yes,1997,Once yearly,1998,Endemic ,22.31871676,47.90202465,29.78048869,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,74.412924,75.71075335,77.30539079,,81.94093184,82.54567703,84.68546079,76.32722171,77.65900383,75.07037037,80.14155767,30.92836901,79.57629367,79.68019349,76.12909089,79.49614313,78.9710615,69.5562811
Nigeria,EBONYI,Ebonyi,Ohaozara,Ohaozara,CC,Yes,2017,Once yearly,1998,Endemic ,15.82074784,41.48079103,28.06781553,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,86.63587295,81.75945087,78.51811272,,94.73742035,80.52172148,81.77786636,78.03117783,75.08571429,70.83876185,82.0110597,19.54599126,79.40286286,79.85121122,78.71058291,65.5662012,,74.29707829
Nigeria,EBONYI,Ebonyi,Ohaukwu,Ohaukwu,CC,Yes,1997,Once yearly,1998,Endemic ,22.04137086,49.16217923,34.46732204,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,,,,,,,,,,,,,,,78.11394714,70.61920614,71.22942939,
Nigeria,EBONYI,Ebonyi,Onicha,Onicha,CC,Yes,1997,Once yearly,1998,Endemic ,24.71585321,58.16496851,44.53824603,,,,,,,,39.91272693,57.23903045,66.93314754,70.16562421,69.41939212,68.90288086,64.8581004,87.35766912,75.84958601,77.71128562,,68.75140607,77.66856057,82.45938478,71.90568182,78.31098592,76.20723684,80.62046462,27.76995257,78.54139994,79.96618151,79.70774162,67.52289644,69.56781304,
Nigeria,EDO,Edo,Akoko-Edo,Akoko-Edo,CC,Yes,1993,Once yearly,1998,Endemic ,6.200788896,31.89706492,17.82735226,,,,60.9598404,50.57499806,68.18683542,82.84068832,71.6352192,63.89703904,88.14140881,78.22154836,52.55696766,52.1745602,57.97715225,56.68375821,55.15806742,77.66739334,55.38907218,52.23304096,81.34906616,81.89554958,77.95791154,79.09966229,78.92086272,82.29678563,31.87363841,64.30975695,80.2460732,72.51676921,66.99342968,68.56456536,67.5734782
Nigeria,EDO,Edo,Egor,Egor,,0,0,None,1998,Not Endemic,17.88913693,20.53583216,19.17013455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,EDO,Edo,Esan Central,Esan Central,CC,Yes,1993,Once yearly,1998,Endemic ,19.92194347,34.9501481,26.95978011,,,,,78.73574328,,167.1494607,89.1556385,,96.3916567,,,100,100,,,,,,,,,,,,,,80.15536236,64.55330349,73.35349347,61.43201091,65.61488089
Nigeria,EDO,Edo,Esan North East,Esan North East,CC,Yes,1993,Once yearly,1998,Endemic ,15.49710243,29.7498757,20.01909227,,,,,84.47445684,66.05801193,110.9410932,67.18702739,65.5124979,88.18508822,93.60929969,69.16228631,73.59878515,72.63591641,83.93142808,83.65281364,64.3647497,83.3198315,71.87746186,80.28646943,83.74278786,80.18600098,92.46078542,91.63268507,40.15575566,36.31208452,68.47415481,79.84789455,68.48855838,71.5408461,67.29889899,
Nigeria,EDO,Edo,Esan South East,Esan South East,CC,Yes,1993,Once yearly,1998,Endemic ,15.55553181,27.89013572,19.35836312,,,,,,,82.48179452,84.88183697,80.26146712,89.10010671,77.88036381,86.83092009,87.52782564,92.95831579,88.24789469,95.36481335,98.95615167,86.83101322,69.60089052,82.31587474,85.164373,82.11607285,79.32968459,89.59276018,72.5376404,36.98835003,65.09078425,73.30561495,64.89361698,72.82454964,69.76632839,65.21386071
Nigeria,EDO,Edo,Esan West,Esan West,CC,Yes,1993,Once yearly,1998,Endemic ,18.45995698,39.15048744,29.01054433,,,,,73.79038783,58.66415181,64.74564096,73.59915334,45.59155453,82.00004826,74.03168823,81.1447432,75.87900905,83.62988737,79.36195656,89.25071016,87.20121686,72.2334004,72.30996508,73.12587135,81.59238306,83.32762208,90.60913398,89.53566345,85.97896539,45.91134456,68.10235904,71.95986835,65.63560809,73.07162415,65.11560362,67.98541522
Nigeria,EDO,Edo,Etsako Central,Etsako Central,CC,Yes,1993,Once yearly,1998,Endemic ,15.80153163,26.09034307,21.14919626,,,,,,,,91.16563753,,87.66891892,,,100,100,,,,,,,,,,,,16.78418086,,74.80258637,65.99427015,71.62986201,72.1907931,
