IU_ID_MAPPING,ADMIN0,co_endemicity
37093,NGA,"oncho,loa hypo"
36480,NGA,oncho
36485,NGA,oncho
36492,NGA,oncho
36360,NGA,oncho
36363,NGA,oncho
36373,NGA,oncho
36448,NGA,oncho
36481,NGA,oncho
36483,NGA,oncho
36488,NGA,oncho
36491,NGA,oncho
36493,NGA,oncho
36494,NGA,oncho
36499,NGA,oncho
36526,NGA,oncho
36528,NGA,oncho
36534,NGA,oncho
36535,NGA,oncho
36539,NGA,oncho
36541,NGA,oncho
36542,NGA,oncho
36544,NGA,oncho
36562,NGA,oncho
36572,NGA,oncho
36694,NGA,oncho
36695,NGA,oncho
36698,NGA,oncho
36750,NGA,oncho
36758,NGA,oncho
36763,NGA,oncho
36766,NGA,oncho
36784,NGA,oncho
36982,NGA,oncho
37018,NGA,oncho
37020,NGA,oncho
37049,NGA,oncho
37061,NGA,oncho
37081,NGA,oncho
37085,NGA,oncho
37094,NGA,oncho
40179,SEN,"oncho,LF"
40180,SEN,"oncho,LF"
40184,SEN,"oncho,LF"
40206,SEN,"oncho,LF"
40207,SEN,"oncho,LF"
40208,SEN,"oncho,LF"
40210,SEN,"oncho,LF"
40212,SEN,"oncho,LF"
42253,SEN,"oncho,LF"
42254,SEN,"oncho,LF"
42255,SEN,"oncho,LF"
42256,SEN,"oncho,LF"
42257,SEN,"oncho,LF"
42258,SEN,"oncho,LF"
42259,SEN,"oncho,LF"
42260,SEN,"oncho,LF"
42261,SEN,"oncho,LF"
42262,SEN,"oncho,LF"
42263,SEN,"oncho,LF"
42264,SEN,"oncho,LF"
42267,SEN,"oncho,LF"
42268,SEN,"oncho,LF"
44390,SSD,"oncho,LF,loa hyper"
44396,SSD,"oncho,LF,loa hyper"
44397,SSD,"oncho,LF,loa hyper"
44400,SSD,"oncho,LF,loa hyper"
44319,SSD,"oncho,LF,loa meso"
44321,SSD,"oncho,LF,loa meso"
44322,SSD,"oncho,LF,loa meso"
44323,SSD,"oncho,LF,loa meso"
44324,SSD,"oncho,LF,loa meso"
44325,SSD,"oncho,LF,loa meso"
44327,SSD,"oncho,LF,loa meso"
44354,SSD,"oncho,LF,loa meso"
44391,SSD,"oncho,LF,loa meso"
44392,SSD,"oncho,LF,loa meso"
44393,SSD,"oncho,LF,loa meso"
44394,SSD,"oncho,LF,loa meso"
44395,SSD,"oncho,LF,loa meso"
44320,SSD,"oncho,LF,loa hypo"
44326,SSD,"oncho,LF,loa hypo"
44329,SSD,"oncho,LF,loa hypo"
44331,SSD,"oncho,LF,loa hypo"
44332,SSD,"oncho,LF,loa hypo"
44342,SSD,"oncho,LF,loa hypo"
44349,SSD,"oncho,LF,loa hypo"
44351,SSD,"oncho,LF,loa hypo"
44353,SSD,"oncho,LF,loa hypo"
44357,SSD,"oncho,LF,loa hypo"
44358,SSD,"oncho,LF,loa hypo"
44361,SSD,"oncho,LF,loa hypo"
44365,SSD,"oncho,LF,loa hypo"
44369,SSD,"oncho,LF,loa hypo"
44384,SSD,"oncho,LF,loa hypo"
44385,SSD,"oncho,LF,loa hypo"
44388,SSD,"oncho,LF,loa hypo"
44389,SSD,"oncho,LF,loa hypo"
44401,SSD,"oncho,LF,loa hypo"
44338,SSD,"oncho,LF"
44371,SSD,"oncho,LF"
44372,SSD,"oncho,LF"
44374,SSD,"oncho,LF"
44375,SSD,"oncho,LF"
44377,SSD,"oncho,LF"
44378,SSD,"oncho,LF"
44379,SSD,"oncho,LF"
44380,SSD,"oncho,LF"
44381,SSD,"oncho,LF"
44382,SSD,"oncho,LF"
44343,SSD,"oncho,LF"
44344,SSD,"oncho,LF"
44399,SSD,"oncho,LF"
44356,SSD,"oncho,loa meso"
44402,SSD,"oncho,loa meso"
44403,SSD,"oncho,loa meso"
44328,SSD,"oncho,loa hypo"
44330,SSD,"oncho,loa hypo"
44334,SSD,"oncho,loa hypo"
44335,SSD,"oncho,loa hypo"
44347,SSD,"oncho,loa hypo"
44350,SSD,"oncho,loa hypo"
44352,SSD,"oncho,loa hypo"
44355,SSD,"oncho,loa hypo"
44359,SSD,"oncho,loa hypo"
44360,SSD,"oncho,loa hypo"
44362,SSD,"oncho,loa hypo"
44363,SSD,"oncho,loa hypo"
44364,SSD,"oncho,loa hypo"
44366,SSD,"oncho,loa hypo"
44367,SSD,"oncho,loa hypo"
44368,SSD,"oncho,loa hypo"
44370,SSD,"oncho,loa hypo"
44386,SSD,"oncho,loa hypo"
44387,SSD,"oncho,loa hypo"
44333,SSD,oncho
44336,SSD,oncho
44341,SSD,oncho
44346,SSD,oncho
44373,SSD,oncho
44376,SSD,oncho
44383,SSD,oncho
66010,SDN,oncho
66012,SDN,oncho
66016,SDN,oncho
66035,SDN,oncho
66039,SDN,oncho
66042,SDN,oncho
66045,SDN,oncho
66046,SDN,oncho
66054,SDN,oncho
66055,SDN,oncho
66056,SDN,oncho
66057,SDN,oncho
66061,SDN,oncho
66090,SDN,oncho
66099,SDN,oncho
66101,SDN,oncho
66102,SDN,oncho
66103,SDN,oncho
66104,SDN,oncho
66113,SDN,oncho
66114,SDN,oncho
66116,SDN,oncho
66119,SDN,oncho
66127,SDN,oncho
66128,SDN,oncho
66151,SDN,oncho
66156,SDN,oncho
66160,SDN,oncho
66161,SDN,oncho
66162,SDN,oncho
66163,SDN,oncho
66164,SDN,oncho
66165,SDN,oncho
66167,SDN,oncho
46485,TZA,"oncho,LF"
46533,TZA,"oncho,LF"
46535,TZA,"oncho,LF"
46536,TZA,"oncho,LF"
46542,TZA,"oncho,LF"
46544,TZA,"oncho,LF"
46545,TZA,"oncho,LF"
46546,TZA,"oncho,LF"
46547,TZA,"oncho,LF"
46549,TZA,"oncho,LF"
46550,TZA,"oncho,LF"
46565,TZA,"oncho,LF"
46568,TZA,"oncho,LF"
46582,TZA,"oncho,LF"
46583,TZA,"oncho,LF"
46584,TZA,"oncho,LF"
46585,TZA,"oncho,LF"
46586,TZA,"oncho,LF"
46587,TZA,"oncho,LF"
46612,TZA,"oncho,LF"
46616,TZA,"oncho,LF"
46618,TZA,"oncho,LF"
46619,TZA,"oncho,LF"
46620,TZA,"oncho,LF"
46626,TZA,"oncho,LF"
46628,TZA,"oncho,LF"
46632,TZA,"oncho,LF"
46633,TZA,"oncho,LF"
46634,TZA,"oncho,LF"
46635,TZA,"oncho,LF"
46638,TZA,"oncho,LF"
46640,TZA,"oncho,LF"
46641,TZA,"oncho,LF"
46644,TZA,"oncho,LF"
46645,TZA,"oncho,LF"
46532,TZA,oncho
48672,TGO,"oncho,LF"
48674,TGO,"oncho,LF"
48676,TGO,"oncho,LF"
48690,TGO,"oncho,LF"
48695,TGO,"oncho,LF"
48701,TGO,"oncho,LF"
48705,TGO,"oncho,LF"
48708,TGO,"oncho,LF"
48709,TGO,"oncho,LF"
48666,TGO,oncho
48668,TGO,oncho
48669,TGO,oncho
48670,TGO,oncho
48671,TGO,oncho
48673,TGO,oncho
48675,TGO,oncho
48677,TGO,oncho
48678,TGO,oncho
48680,TGO,oncho
48681,TGO,oncho
48682,TGO,oncho
48683,TGO,oncho
48685,TGO,oncho
48688,TGO,oncho
48689,TGO,oncho
48691,TGO,oncho
48692,TGO,oncho
48693,TGO,oncho
48694,TGO,oncho
48696,TGO,oncho
48697,TGO,oncho
48698,TGO,oncho
48699,TGO,oncho
48700,TGO,oncho
48704,TGO,oncho
48706,TGO,oncho
48707,TGO,oncho
48710,TGO,oncho
48711,TGO,oncho
48712,TGO,oncho
48713,TGO,oncho
49706,UGA,"oncho,LF"
49707,UGA,"oncho,LF"
49708,UGA,"oncho,LF"
49709,UGA,"oncho,LF"
49710,UGA,"oncho,LF"
49711,UGA,"oncho,LF"
49712,UGA,"oncho,LF"
49713,UGA,"oncho,LF"
49714,UGA,"oncho,LF"
49715,UGA,"oncho,LF"
49716,UGA,"oncho,LF"
49718,UGA,"oncho,LF"
49719,UGA,"oncho,LF"
49721,UGA,"oncho,LF"
49729,UGA,"oncho,LF"
49732,UGA,"oncho,LF"
49733,UGA,"oncho,LF"
49734,UGA,"oncho,LF"
49738,UGA,"oncho,LF"
49743,UGA,"oncho,LF"
49744,UGA,"oncho,LF"
49746,UGA,"oncho,LF"
49747,UGA,"oncho,LF"
49751,UGA,"oncho,LF"
49754,UGA,"oncho,LF"
49755,UGA,"oncho,LF"
49756,UGA,"oncho,LF"
49763,UGA,"oncho,LF"
49766,UGA,"oncho,LF"
49767,UGA,"oncho,LF"
49771,UGA,"oncho,LF"
49772,UGA,"oncho,LF"
49773,UGA,"oncho,LF"
49779,UGA,"oncho,LF"
49781,UGA,"oncho,LF"
49782,UGA,"oncho,LF"
49784,UGA,"oncho,LF"
49792,UGA,"oncho,LF"
49793,UGA,"oncho,LF"
49794,UGA,"oncho,LF"
49796,UGA,"oncho,LF"
49797,UGA,"oncho,LF"
49798,UGA,"oncho,LF"
49799,UGA,"oncho,LF"
49801,UGA,"oncho,LF"
49802,UGA,"oncho,LF"
49803,UGA,"oncho,LF"
49804,UGA,"oncho,LF"
49805,UGA,"oncho,LF"
49810,UGA,"oncho,LF"
49812,UGA,"oncho,LF"
49814,UGA,"oncho,LF"
49816,UGA,"oncho,LF"
49817,UGA,"oncho,LF"
49818,UGA,"oncho,LF"
49824,UGA,"oncho,LF"
49826,UGA,"oncho,LF"
49827,UGA,"oncho,LF"
49832,UGA,"oncho,LF"
49833,UGA,"oncho,LF"
49835,UGA,"oncho,LF"
49836,UGA,"oncho,LF"
49837,UGA,"oncho,LF"
49838,UGA,"oncho,LF"
49843,UGA,"oncho,LF"
49717,UGA,oncho
49720,UGA,oncho
49722,UGA,oncho
49723,UGA,oncho
49724,UGA,oncho
49725,UGA,oncho
49726,UGA,oncho
49727,UGA,oncho
49728,UGA,oncho
49730,UGA,oncho
49731,UGA,oncho
49735,UGA,oncho
49736,UGA,oncho
49737,UGA,oncho
49739,UGA,oncho
49740,UGA,oncho
49741,UGA,oncho
49742,UGA,oncho
49745,UGA,oncho
49748,UGA,oncho
49749,UGA,oncho
49750,UGA,oncho
49752,UGA,oncho
49753,UGA,oncho
49757,UGA,oncho
49758,UGA,oncho
49760,UGA,oncho
49761,UGA,oncho
49762,UGA,oncho
49764,UGA,oncho
49765,UGA,oncho
49768,UGA,oncho
49769,UGA,oncho
49770,UGA,oncho
49774,UGA,oncho
49775,UGA,oncho
49776,UGA,oncho
49777,UGA,oncho
49778,UGA,oncho
49780,UGA,oncho
49783,UGA,oncho
49785,UGA,oncho
49786,UGA,oncho
49787,UGA,oncho
49788,UGA,oncho
49789,UGA,oncho
49790,UGA,oncho
49791,UGA,oncho
49795,UGA,oncho
49800,UGA,oncho
49806,UGA,oncho
49807,UGA,oncho
49808,UGA,oncho
49809,UGA,oncho
49811,UGA,oncho
49813,UGA,oncho
49815,UGA,oncho
49819,UGA,oncho
49820,UGA,oncho
49821,UGA,oncho
49823,UGA,oncho
49828,UGA,oncho
49829,UGA,oncho
49830,UGA,oncho
49834,UGA,oncho
49839,UGA,oncho
49840,UGA,oncho
49841,UGA,oncho
49842,UGA,oncho
